time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,class
1.286934318,25979352,16841,607095,678131,307267564,551271161,vgg16
1.297075567,26004411,16547,606933,685643,307024983,551286875,vgg16
1.307227028,25959417,16072,606352,679330,307565434,550894887,vgg16
1.317368989,25969003,14626,605842,678395,306995573,550662834,vgg16
1.327505259,25932072,14614,604882,674021,306813250,550091019,vgg16
1.337644392,25968926,15077,605884,679191,307104526,550750666,vgg16
1.347779558,25864265,15512,603657,676100,305977303,548565104,vgg16
1.357915175,25852963,15049,602342,672323,304861799,548511737,vgg16
1.3680796,19909741,34417,2157777,2967860,276950529,221302238,vgg16
1.378426904,21071850,36521,3184988,4419776,309826882,126703569,vgg16
1.388677434,20981871,29224,3175389,4396178,310440584,126065954,vgg16
1.398940195,19850640,37102,2984700,4171314,284704717,119504466,vgg16
1.409273316,21145938,31285,3189172,4433358,311570890,127114077,vgg16
1.419521729,21034889,30285,3173408,4402574,310040464,126474900,vgg16
1.429778111,20274346,35767,2145670,3018538,214927821,126512696,vgg16
1.439998688,21754234,54903,113711,310497,42853261,148083379,vgg16
1.450148619,16400314,145222,355951,730034,125812860,222927091,vgg16
1.460338995,25891563,17269,601645,680756,307525010,548922299,vgg16
1.470521622,22315235,30637,1832011,2527045,296834252,314106547,vgg16
1.48083665,17461427,76051,1769383,2572441,178818450,108557603,vgg16
1.490963903,18785864,114392,1091200,1766273,217000313,280642542,vgg16
1.501125337,5562982,147521,206685,548459,42451288,63910208,vgg16
1.511333011,495515,3695,116772,135696,42745561,79986660,vgg16
1.521514004,495633,3546,116867,134236,42653074,79851388,vgg16
1.531689955,496503,3408,110948,134628,42638588,80067938,vgg16
1.541868344,495248,3303,115999,132492,42618254,79917906,vgg16
1.551955726,492088,3255,114878,132550,42269257,79206823,vgg16
1.562139253,495498,3288,116030,132410,42672338,79987817,vgg16
1.572309164,492068,3412,109643,132269,42339722,79353756,vgg16
1.582485183,495262,3265,115703,132579,42641860,79919505,vgg16
1.592660872,496134,3326,116000,133524,42639499,79922112,vgg16
1.60283206,495027,3283,116332,132615,42623272,79854984,vgg16
1.613006171,495942,3356,116360,133457,42632298,79820166,vgg16
1.623197677,495625,3260,110246,132935,42709719,80216684,vgg16
1.633370811,493266,3455,115092,133234,42463933,79440602,vgg16
1.643545472,495056,3260,116153,131964,42606984,79860793,vgg16
1.65372224,495953,3283,116478,133029,42614103,79814313,vgg16
1.663808031,491693,3271,115625,131684,42263746,79158252,vgg16
1.673978961,493497,3437,116378,132195,42621954,79838107,vgg16
1.68415387,494284,3318,115474,131807,42637099,79881814,vgg16
1.694325092,495055,3242,116251,132277,42622387,79877460,vgg16
1.704498785,495716,3259,116358,132973,42634903,79891417,vgg16
1.714686465,495963,3267,116537,132650,42687909,80016607,vgg16
1.724872226,496125,3356,116258,133149,42683565,79974971,vgg16
1.735047728,495428,3356,116344,132641,42638021,79917347,vgg16
1.745220494,495611,3355,116270,133059,42601258,79822485,vgg16
1.755306614,488607,3616,108549,132802,42187353,78806188,vgg16
1.765490748,464450,3289,100602,125725,42151356,74947923,vgg16
1.775673837,497788,3348,117229,135198,42663721,80024174,vgg16
1.78585453,496659,3359,116023,132595,42659476,79970981,vgg16
1.796026771,495907,3307,116194,133060,42625264,79995891,vgg16
1.806215362,495418,3380,115991,132380,42694501,80094563,vgg16
1.816384628,495980,3481,116148,133811,42612188,79819241,vgg16
1.826556051,494928,3432,116139,132756,42624024,79901861,vgg16
1.836726152,492060,3752,115081,133307,42620117,79742119,vgg16
1.846907571,495410,3463,115940,132745,42636141,79877518,vgg16
1.85708441,496198,3418,115772,133264,42642580,79909051,vgg16
1.867260869,496548,3477,116181,133346,42642516,79839081,vgg16
1.877433378,494469,3378,115753,133273,42602990,79759294,vgg16
1.887603339,494202,3406,115310,131527,42635554,79918405,vgg16
1.897789411,496549,3361,115779,134215,42630272,79918070,vgg16
1.907964408,497271,3317,110017,133927,42551760,79896771,vgg16
1.918141072,495417,3321,115910,132289,42613067,79791173,vgg16
1.928331007,496742,3313,116167,133236,42700485,80061677,vgg16
1.93850465,496619,3280,116388,132791,42632256,79905819,vgg16
1.948686423,496611,3341,116407,133299,42637801,79925469,vgg16
1.958856774,495614,3308,116341,132532,42618162,79912798,vgg16
1.969033552,496207,3412,116257,133268,42648068,79829442,vgg16
1.979226544,496886,3435,116397,132744,42708751,80055572,vgg16
1.989411509,496506,3293,116460,133427,42622330,79900677,vgg16
1.999587701,495670,3342,116665,132718,42643002,79942840,vgg16
2.009761742,497538,3399,116754,133800,42603792,79824048,vgg16
2.019931596,494587,3360,116617,133162,42624775,79910669,vgg16
2.030107534,495709,3362,116186,132512,42636094,79953831,vgg16
2.040294583,498151,3367,116652,133871,42686196,79990495,vgg16
2.050471602,494422,3467,115793,133741,42477198,79470564,vgg16
2.060650671,496324,3405,116263,133152,42651788,79945531,vgg16
2.070828288,495969,3418,116238,132941,42647809,79886644,vgg16
2.081012547,497428,3384,116104,133537,42677514,80003257,vgg16
2.091181051,492588,3359,114928,131783,42611663,79806669,vgg16
2.101366469,496097,3473,115951,133466,42626626,79787473,vgg16
2.111538771,495649,3360,115847,132684,42624392,79936802,vgg16
2.121728597,497381,3399,116083,133532,42699986,79979449,vgg16
2.13190024,496964,3382,116040,133662,42623341,79940213,vgg16
2.142075342,495696,3449,115927,133028,42638351,79969921,vgg16
2.152249612,493089,3549,108666,134415,42466639,79515312,vgg16
2.162439527,496403,3485,115685,133277,42678539,79916583,vgg16
2.172551238,491947,3699,109847,133392,42111948,79045260,vgg16
2.182732738,495230,3469,115671,132832,42664267,80017402,vgg16
2.192909988,4706537,166829,531724,1087116,41096849,42292815,vgg16
2.20314613,2569703,54807,1929515,2619319,41746145,12633572,vgg16
2.213392692,1072839,2017,2186759,2670403,42869465,5793567,vgg16
2.223640557,1076000,2025,2173509,2675365,42942832,5801617,vgg16
2.233869942,1075439,2068,2160582,2667363,42869260,5813574,vgg16
2.244114408,1068721,1830,2156960,2668821,42885864,5755127,vgg16
2.254354825,1073522,1676,2173815,2676190,42895288,5793190,vgg16
2.264613662,1079286,1609,2191435,2688710,42988901,5821680,vgg16
2.274860395,1076027,1585,2180645,2681907,42940071,5802572,vgg16
2.285105217,1503407,12640,2010110,2488810,42952368,7882460,vgg16
2.295352708,2014231,33518,1836467,2312775,42784771,10222091,vgg16
2.305571665,2666854,23593,147698,286389,42748421,15961085,vgg16
2.3157758,1129520,860,147633,266186,42730607,7523717,vgg16
2.325975989,1129239,816,147063,264061,42735063,7516249,vgg16
2.336148994,1125900,877,146896,264011,42627621,7498664,vgg16
2.346336909,1126616,836,147209,263440,42667681,7504910,vgg16
2.356450599,1076055,955,143209,254684,41963723,7165536,vgg16
2.366640069,1136356,886,148479,266265,42681616,7565655,vgg16
2.376814382,1124351,935,146979,264763,42603372,7490963,vgg16
2.387013352,1130688,835,147722,264656,42739352,7528966,vgg16
2.397201465,1129565,872,147764,265653,42689384,7523641,vgg16
2.407382246,1129843,861,147621,264392,42664454,7524684,vgg16
2.417573387,1130994,840,147368,265290,42703867,7533845,vgg16
2.427755314,1130689,820,147502,264560,42664914,7527603,vgg16
2.437936041,1128311,859,147591,264529,42660880,7518744,vgg16
2.4481164,1127387,887,146866,264108,42635349,7505249,vgg16
2.458297168,1125017,826,147001,262714,42633958,7494929,vgg16
2.46840772,1118735,825,146105,262205,42344807,7449381,vgg16
2.478601075,1129553,863,147539,263696,42712490,7525476,vgg16
2.48878754,1127515,873,147069,263781,42686471,7510374,vgg16
2.498974028,1126173,857,147117,263510,42684039,7498662,vgg16
2.509152509,1127020,813,146991,263837,42654463,7505102,vgg16
2.519334791,1129678,819,147537,263952,42666702,7526106,vgg16
2.5295103,1145683,841,149435,269005,42560672,7631338,vgg16
2.539689719,1139497,833,148591,266650,42653395,7590494,vgg16
2.549872103,1118217,836,146086,262675,42564122,7444045,vgg16
2.559962746,1118478,858,146125,263080,42281798,7450981,vgg16
2.570146078,1128617,803,147265,263998,42671704,7514831,vgg16
2.580324366,1130736,807,147580,264756,42652482,7529774,vgg16
2.590509368,1129727,824,147430,263889,42678166,7529059,vgg16
2.600684041,1148361,832,149636,269492,42565816,7647426,vgg16
2.61086844,1144893,817,149416,267122,42674924,7622038,vgg16
2.621050508,1130860,825,147678,264877,42669959,7535610,vgg16
2.631231257,1130018,833,147533,263857,42659693,7526218,vgg16
2.641409087,1128679,848,147235,263935,42646709,7517188,vgg16
2.651594256,1124633,867,146787,263030,42655685,7490482,vgg16
2.661782524,1125850,970,147127,264650,42518404,7495736,vgg16
2.671983575,1130535,842,147391,264415,42745127,7528760,vgg16
2.682161957,1126864,822,147267,263466,42651420,7505042,vgg16
2.692273904,1117078,808,145801,261506,42318019,7441680,vgg16
2.702464034,1128100,832,147310,263593,42701283,7511720,vgg16
2.712643733,1126941,819,147239,263923,42657763,7508611,vgg16
2.722822839,1124847,820,146979,262820,42591073,7489030,vgg16
2.733022641,1130596,805,147687,264807,42740429,7529213,vgg16
2.743219835,1127954,812,147062,263621,42730771,7513524,vgg16
2.753339971,1112219,802,145750,261933,41343333,7414404,vgg16
2.763546925,1144488,824,149199,267493,42521206,7616559,vgg16
2.773742547,1149416,875,150051,269579,42470987,7656818,vgg16
2.78383362,1101465,835,144042,257950,41941254,7331986,vgg16
2.794008811,1165921,864,152252,272626,42636663,7769253,vgg16
2.804133369,12870507,32612,146772,292483,42421928,87106018,vgg16
2.814345137,5363734,17402,158696,304760,42784419,36474197,vgg16
2.824475581,1121901,885,146124,263429,42419654,7474178,vgg16
2.834661012,1164614,877,151374,273952,42678722,7760361,vgg16
2.844850689,1130716,838,147109,264587,42693380,7531122,vgg16
2.855037287,1127960,850,147051,264024,42660130,7515411,vgg16
2.865125519,1110702,826,145175,261534,41997676,7398556,vgg16
2.875329064,1161619,926,152012,272959,42570915,7740135,vgg16
2.88551895,1129534,870,147565,264587,42693685,7527412,vgg16
2.895703517,8478171,169925,543926,805758,42574914,52593453,vgg16
2.905902834,10215370,221070,304651,814457,42470771,57312885,vgg16
2.916075208,8620313,261336,284667,1171356,42433419,37976074,vgg16
2.926396758,4773302,172036,170445,692560,25837379,22808144,vgg16
2.946889435,8341399,163825,141840,378409,27783504,36906316,vgg16
2.95711119,11275674,267777,250652,645426,41278746,52187559,vgg16
2.967316542,14994239,246271,125380,392585,42618732,70607306,vgg16
2.977528755,9686623,348253,67970,1320210,42595386,45577741,vgg16
2.987734357,9622124,343942,44590,1339510,42707891,45223781,vgg16
2.997950044,11733265,298292,57068,860882,42642806,55229992,vgg16
3.008177087,15939394,244411,106315,341449,42832928,73424408,vgg16
3.018391739,17319118,243622,42470,271024,42772508,78141095,vgg16
3.02853262,15894668,102209,157996,399479,53731497,119220458,vgg16
3.038751548,17769423,54309,24366,28243,42721569,135096733,vgg16
3.048935632,17529692,57926,26368,36215,43086283,133171321,vgg16
3.059041998,11210225,35494,837247,1882918,282210925,296775982,vgg16
3.069288993,5274415,19805,644666,1415958,242079598,240893814,vgg16
3.079575421,3896391,17174,704642,1949048,270789211,254568106,vgg16
3.089869328,2759332,18703,943393,3143965,290872645,243598038,vgg16
3.100193111,2745580,15356,912437,3028827,287126855,241916349,vgg16
3.110389236,3032813,25962,482360,3271865,255320856,237665743,vgg16
3.12060224,2944340,19971,399047,3321593,271991795,244841889,vgg16
3.130823617,4948410,29652,508644,4957230,264145154,236518252,vgg16
3.14112124,1864861,12008,977636,3963117,66110037,67752190,vgg16
3.151304868,1206800,2500,1113121,3876689,41029024,43387645,vgg16
3.161466585,3679624,90322,683284,1073932,34026541,16101568,vgg16
3.171634487,8322034,186152,975180,1493130,36034591,27787000,vgg16
3.181783556,6726726,153593,844576,1287226,35981623,23353069,vgg16
3.191984653,1124651,49236,642691,922854,27570693,3564251,vgg16
3.202230735,1501943,25521,498678,736839,30993437,6888900,vgg16
3.212477354,6177531,122576,880955,1347742,32765665,20857086,vgg16
3.222712643,4396821,103616,834976,1293264,34651712,18237060,vgg16
3.232958309,5398448,116101,1089076,1730123,32989521,20216396,vgg16
3.243211328,1485504,36128,721221,1137909,29963073,5002251,vgg16
3.253469592,629704,18563,609941,953326,28254708,2154604,vgg16
3.263713601,6185547,152566,665137,1058098,35509448,23214265,vgg16
3.273971437,5210660,98101,726446,1162679,35919127,20936085,vgg16
3.284238886,5383008,122702,1095728,1735820,32069951,18045744,vgg16
3.294471343,2359475,60272,735908,1228248,34714412,9850422,vgg16
3.30470463,2089511,24747,633193,1090201,31912794,8686746,vgg16
3.314945326,3493805,81978,917879,1538621,32557536,12235564,vgg16
3.325197482,2864045,66779,531549,887065,33110122,11832173,vgg16
3.335452045,7177923,204552,819645,1327898,38246934,27144954,vgg16
3.345716078,15850048,130026,409192,768407,40871811,95430311,vgg16
3.355871737,11692376,54953,372138,525998,37262480,72536411,vgg16
3.365805069,17397067,65702,172654,410944,41027558,114208965,vgg16
0.010160501,7358070,294219,101418,305203,25644087,33808617,vgg16
0.020320252,12695366,499967,86573,578497,42339144,57660358,vgg16
0.030518501,11258563,258087,199131,558015,42131839,64420105,vgg16
0.040723448,10481700,109420,492562,1034862,42378286,62248203,vgg16
0.050928404,10952013,135783,164680,684944,42588985,72794657,vgg16
0.061126692,10827104,126052,160450,635028,42675975,73221547,vgg16
0.071251848,7883067,68913,293582,641193,41960076,56345785,vgg16
0.08147539,6458484,59412,319028,568575,38592317,45860811,vgg16
0.091597138,7191240,61507,308924,603962,39800577,51128450,vgg16
0.101807205,7948828,86595,348510,722792,42257426,55797928,vgg16
0.111946944,7801401,86106,316371,722809,42086450,54348476,vgg16
0.122148866,15024598,124110,245272,435163,42734756,72939227,vgg16
0.132293628,20601207,65256,183113,259589,42452294,92466753,vgg16
0.142490038,17034519,106235,235283,326324,42110843,77445149,vgg16
0.152697739,13391510,386897,216917,559907,42770549,63338856,vgg16
0.162809138,31952100,373090,119951,464862,124392581,156780412,vgg16
0.172951239,75742599,302062,77122,297040,306846552,369695448,vgg16
0.183166543,55892111,239134,164639,469214,222830038,271168483,vgg16
0.193365163,11572680,403864,170880,717254,42372519,53703262,vgg16
0.203544246,12137397,395093,165697,612235,42385915,61071506,vgg16
0.213757581,13135055,393438,133396,666804,42657218,59238461,vgg16
0.223889411,11458499,450970,140586,635339,42258131,53016511,vgg16
0.234099948,11002933,485270,161196,751938,42730782,50444096,vgg16
0.244232872,14411314,384327,105261,413399,42236268,65583345,vgg16
0.254447272,14427168,341858,147060,462249,42755777,65325900,vgg16
0.264644797,15033131,375767,91836,348244,42663718,69069117,vgg16
0.274825696,13903157,394088,122455,480654,42601954,63289497,vgg16
0.311342164,42341451,1264118,1023181,2851798,149497120,187578623,vgg16
0.321549838,12832634,427390,128644,596926,42699011,58569993,vgg16
0.331663899,12231619,435674,126056,577725,42382367,56470530,vgg16
0.341862955,12698468,468171,158041,736077,42734891,56486437,vgg16
0.352060136,11693768,440789,192999,737919,42733996,52622904,vgg16
0.362257254,13356393,417514,110311,438331,42720019,61404604,vgg16
0.372446627,13396412,440221,120466,588776,42647922,60265070,vgg16
0.382648458,14511074,417043,112205,500001,42744116,66904919,vgg16
0.39283822,12965520,447516,124782,546121,42708942,59218019,vgg16
0.403033018,12445710,443052,148831,657890,42724399,56846722,vgg16
0.413236501,12098524,442432,135548,639685,42752004,55133827,vgg16
0.423432102,14576130,373419,74200,299403,42715339,67892390,vgg16
0.433621981,13451378,418167,139630,618607,42705650,60713880,vgg16
0.443735138,13878653,334238,153022,655953,42377126,64709680,vgg16
0.453937093,13686500,395603,119250,489047,42752159,63277906,vgg16
0.464073477,8917034,230449,540525,1048297,38871930,36844057,vgg16
0.474302128,6050668,141865,851848,1495273,36340590,20417210,vgg16
0.484499843,9839894,418361,221018,682300,40553365,45030238,vgg16
0.494698126,10679493,438726,206261,769073,42731038,48289107,vgg16
0.504897848,12673144,433934,120539,552784,42677700,58000426,vgg16
0.515098222,13022530,468179,137910,558568,42688690,59001932,vgg16
0.525283463,14109910,366371,82592,416565,42686152,65263761,vgg16
0.535490182,13065275,383891,119056,444690,42756198,60857493,vgg16
0.545668869,12311439,444248,141535,590234,42463082,55524387,vgg16
0.555784389,17635175,317450,74949,305262,43900624,82408152,vgg16
0.566489366,14531422,380526,140135,521565,42557470,67941181,vgg16
0.576683746,10889084,419206,193216,824266,42723922,52157337,vgg16
0.586887926,11854949,465693,160329,681372,42627813,52715753,vgg16
